Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","174","Comoros","5112","Stocks","02151","Chickens","2021","2021","1000 Head","530","I","Imputed value"
"QCL","Crops and livestock products","174","Comoros","5111","Stocks","02123","Goats","2021","2021","Head","121228","I","Imputed value"
"QCL","Crops and livestock products","174","Comoros","5111","Stocks","02122","Sheep","2021","2021","Head","25089","E","Estimated value"
"QCL","Crops and livestock products","178","Congo","5111","Stocks","02111","Cattle","2021","2021","Head","336834","I","Imputed value"
"QCL","Crops and livestock products","178","Congo","5112","Stocks","02151","Chickens","2021","2021","1000 Head","3006","E","Estimated value"
"QCL","Crops and livestock products","178","Congo","5111","Stocks","02123","Goats","2021","2021","Head","327214","I","Imputed value"
"QCL","Crops and livestock products","178","Congo","5111","Stocks","02131","Horses","2021","2021","Head","68","I","Imputed value"
"QCL","Crops and livestock products","178","Congo","5111","Stocks","02122","Sheep","2021","2021","Head","125135","I","Imputed value"
"QCL","Crops and livestock products","178","Congo","5111","Stocks","02140","Swine / pigs","2021","2021","Head","103321","E","Estimated value"
"QCL","Crops and livestock products","184","Cook Islands","5114","Stocks","02196","Bees","2021","2021","No","45","E","Estimated value"
"QCL","Crops and livestock products","184","Cook Islands","5111","Stocks","02111","Cattle","2021","2021","Head","108","E","Estimated value"
"QCL","Crops and livestock products","184","Cook Islands","5112","Stocks","02151","Chickens","2021","2021","1000 Head","16","E","Estimated value"
"QCL","Crops and livestock products","184","Cook Islands","5112","Stocks","02154","Ducks","2021","2021","1000 Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","184","Cook Islands","5111","Stocks","02123","Goats","2021","2021","Head","911","E","Estimated value"
"QCL","Crops and livestock products","184","Cook Islands","5111","Stocks","02131","Horses","2021","2021","Head","302","I","Imputed value"
"QCL","Crops and livestock products","184","Cook Islands","5111","Stocks","02140","Swine / pigs","2021","2021","Head","27138","E","Estimated value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02132","Asses","2021","2021","Head","7374","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5114","Stocks","02196","Bees","2021","2021","No","39833","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02111","Cattle","2021","2021","Head","1306504","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5112","Stocks","02151","Chickens","2021","2021","1000 Head","25938","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02123","Goats","2021","2021","Head","73928","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02131","Horses","2021","2021","Head","117360","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","4930","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02122","Sheep","2021","2021","Head","2840","I","Imputed value"
"QCL","Crops and livestock products","188","Costa Rica","5111","Stocks","02140","Swine / pigs","2021","2021","Head","400351","I","Imputed value"
"QCL","Crops and livestock products","384","Côte d'Ivoire","5111","Stocks","02111","Cattle","2021","2021","Head","1786267","I","Imputed value"
"QCL","Crops and livestock products","384","Côte d'Ivoire","5112","Stocks","02151","Chickens","2021","2021","1000 Head","88248","I","Imputed value"
"QCL","Crops and livestock products","384","Côte d'Ivoire","5112","Stocks","02154","Ducks","2021","2021","1000 Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","384","Côte d'Ivoire","5111","Stocks","02123","Goats","2021","2021","Head","3993576","I","Imputed value"
"QCL","Crops and livestock products","384","Côte d'Ivoire","5111","Stocks","02122","Sheep","2021","2021","Head","2343613","I","Imputed value"
"QCL","Crops and livestock products","384","Côte d'Ivoire","5111","Stocks","02140","Swine / pigs","2021","2021","Head","430683","I","Imputed value"
"QCL","Crops and livestock products","191","Croatia","5114","Stocks","02196","Bees","2021","2021","No","460000","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5111","Stocks","02111","Cattle","2021","2021","Head","428000","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","11629","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5112","Stocks","02154","Ducks","2021","2021","1000 Head","36","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5112","Stocks","02153","Geese","2021","2021","1000 Head","12","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5111","Stocks","02123","Goats","2021","2021","Head","86000","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5111","Stocks","02122","Sheep","2021","2021","Head","654000","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","972000","A","Official figure"
"QCL","Crops and livestock products","191","Croatia","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","417","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02132","Asses","2021","2021","Head","18147","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5114","Stocks","02196","Bees","2021","2021","No","221200","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02111","Cattle","2021","2021","Head","3657300","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5112","Stocks","02151","Chickens","2021","2021","1000 Head","36919","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02123","Goats","2021","2021","Head","656690","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02131","Horses","2021","2021","Head","911900","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","22135","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02122","Sheep","2021","2021","Head","1376610","A","Official figure"
"QCL","Crops and livestock products","192","Cuba","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1937000","A","Official figure"
"QCL","Crops and livestock products","196","Cyprus","5114","Stocks","02196","Bees","2021","2021","No","55000","A","Official figure"
"QCL","Crops and livestock products","196","Cyprus","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","196","Cyprus","5111","Stocks","02111","Cattle","2021","2021","Head","84610","A","Official figure"
"QCL","Crops and livestock products","196","Cyprus","5111","Stocks","02140","Swine / pigs","2021","2021","Head","360680","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5114","Stocks","02196","Bees","2021","2021","No","661000","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5111","Stocks","02111","Cattle","2021","2021","Head","1359420","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5111","Stocks","02123","Goats","2021","2021","Head","25409","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5111","Stocks","02131","Horses","2021","2021","Head","33213","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5111","Stocks","02122","Sheep","2021","2021","Head","183145","A","Official figure"
"QCL","Crops and livestock products","203","Czechia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1493440","A","Official figure"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5111","Stocks","02111","Cattle","2021","2021","Head","581161","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5112","Stocks","02151","Chickens","2021","2021","1000 Head","17327","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5112","Stocks","02154","Ducks","2021","2021","1000 Head","6950","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5111","Stocks","02123","Goats","2021","2021","Head","3790794","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5111","Stocks","02131","Horses","2021","2021","Head","48324","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","27019","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5111","Stocks","02122","Sheep","2021","2021","Head","168445","I","Imputed value"
"QCL","Crops and livestock products","408","Democratic People's Republic of Korea","5111","Stocks","02140","Swine / pigs","2021","2021","Head","2262965","I","Imputed value"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02132","Asses","2021","2021","Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02111","Cattle","2021","2021","Head","1490234","A","Official figure"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5112","Stocks","02151","Chickens","2021","2021","1000 Head","18793","A","Official figure"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02123","Goats","2021","2021","Head","4125764","A","Official figure"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02131","Horses","2021","2021","Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02122","Sheep","2021","2021","Head","915870","A","Official figure"
"QCL","Crops and livestock products","180","Democratic Republic of the Congo","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1003343","A","Official figure"
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02111","Cattle","2021","2021","Head","1480000","A","Official figure"
"QCL","Crops and livestock products","208","Denmark","5112","Stocks","02153","Geese","2021","2021","1000 Head","3","A","Official figure"
"QCL","Crops and livestock products","208","Denmark","5111","Stocks","02140","Swine / pigs","2021","2021","Head","13152000","A","Official figure"
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02132","Asses","2021","2021","Head","8422","I","Imputed value"
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02121.01","Camels","2021","2021","Head","71170","I","Imputed value"
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02111","Cattle","2021","2021","Head","302116","I","Imputed value"
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02123","Goats","2021","2021","Head","519169","I","Imputed value"
"QCL","Crops and livestock products","262","Djibouti","5111","Stocks","02122","Sheep","2021","2021","Head","469872","I","Imputed value"
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02111","Cattle","2021","2021","Head","14294","I","Imputed value"
"QCL","Crops and livestock products","212","Dominica","5112","Stocks","02151","Chickens","2021","2021","1000 Head","202","I","Imputed value"
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02123","Goats","2021","2021","Head","9705","I","Imputed value"
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02122","Sheep","2021","2021","Head","8352","I","Imputed value"
"QCL","Crops and livestock products","212","Dominica","5111","Stocks","02140","Swine / pigs","2021","2021","Head","5063","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02132","Asses","2021","2021","Head","157748","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5114","Stocks","02196","Bees","2021","2021","No","95493","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02111","Cattle","2021","2021","Head","3058952","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5112","Stocks","02151","Chickens","2021","2021","1000 Head","181540","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02123","Goats","2021","2021","Head","226792","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02131","Horses","2021","2021","Head","363919","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","146925","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02122","Sheep","2021","2021","Head","261243","I","Imputed value"
"QCL","Crops and livestock products","214","Dominican Republic","5111","Stocks","02140","Swine / pigs","2021","2021","Head","549039","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02132","Asses","2021","2021","Head","49170","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5114","Stocks","02196","Bees","2021","2021","No","47523","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02111","Cattle","2021","2021","Head","4066930","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02151","Chickens","2021","2021","1000 Head","169782","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02154","Ducks","2021","2021","1000 Head","554","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02153","Geese","2021","2021","1000 Head","45","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02123","Goats","2021","2021","Head","57849","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02131","Horses","2021","2021","Head","192187","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","66913","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","479","I","Imputed value"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02122","Sheep","2021","2021","Head","528828","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1053923","A","Official figure"
"QCL","Crops and livestock products","218","Ecuador","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","312","A","Official figure"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02132","Asses","2021","2021","Head","967006","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5114","Stocks","02196","Bees","2021","2021","No","749152","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02112","Buffalo","2021","2021","Head","1263103","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02121.01","Camels","2021","2021","Head","99610","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02111","Cattle","2021","2021","Head","2819413","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02151","Chickens","2021","2021","1000 Head","176564","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02154","Ducks","2021","2021","1000 Head","3999","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02153","Geese","2021","2021","1000 Head","7011","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02123","Goats","2021","2021","Head","862172","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02131","Horses","2021","2021","Head","84387","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","3092","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","6800","E","Estimated value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02122","Sheep","2021","2021","Head","2239210","I","Imputed value"
"QCL","Crops and livestock products","818","Egypt","5111","Stocks","02140","Swine / pigs","2021","2021","Head","11000","E","Estimated value"
"QCL","Crops and livestock products","818","Egypt","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","2314","E","Estimated value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02132","Asses","2021","2021","Head","3312","I","Imputed value"
"QCL","Crops and livestock products","222","El Salvador","5114","Stocks","02196","Bees","2021","2021","No","216138","I","Imputed value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02111","Cattle","2021","2021","Head","738846","I","Imputed value"
"QCL","Crops and livestock products","222","El Salvador","5112","Stocks","02151","Chickens","2021","2021","1000 Head","17937","E","Estimated value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02123","Goats","2021","2021","Head","14005","E","Estimated value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02131","Horses","2021","2021","Head","99137","I","Imputed value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","24023","I","Imputed value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02122","Sheep","2021","2021","Head","5504","I","Imputed value"
"QCL","Crops and livestock products","222","El Salvador","5111","Stocks","02140","Swine / pigs","2021","2021","Head","250000","E","Estimated value"
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02111","Cattle","2021","2021","Head","5467","I","Imputed value"
"QCL","Crops and livestock products","226","Equatorial Guinea","5112","Stocks","02151","Chickens","2021","2021","1000 Head","377","E","Estimated value"
"QCL","Crops and livestock products","226","Equatorial Guinea","5112","Stocks","02154","Ducks","2021","2021","1000 Head","38","I","Imputed value"
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02123","Goats","2021","2021","Head","9900","I","Imputed value"
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02122","Sheep","2021","2021","Head","41677","I","Imputed value"
"QCL","Crops and livestock products","226","Equatorial Guinea","5111","Stocks","02140","Swine / pigs","2021","2021","Head","7246","E","Estimated value"
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02121.01","Camels","2021","2021","Head","395570","E","Estimated value"
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02111","Cattle","2021","2021","Head","2128383","I","Imputed value"
"QCL","Crops and livestock products","232","Eritrea","5112","Stocks","02151","Chickens","2021","2021","1000 Head","1144","E","Estimated value"
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02123","Goats","2021","2021","Head","1888949","I","Imputed value"
"QCL","Crops and livestock products","232","Eritrea","5111","Stocks","02122","Sheep","2021","2021","Head","2435566","E","Estimated value"
"QCL","Crops and livestock products","233","Estonia","5114","Stocks","02196","Bees","2021","2021","No","50000","A","Official figure"
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02111","Cattle","2021","2021","Head","250800","A","Official figure"
"QCL","Crops and livestock products","233","Estonia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","2032","A","Official figure"
"QCL","Crops and livestock products","233","Estonia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","308000","A","Official figure"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02132","Asses","2021","2021","Head","16430","I","Imputed value"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02111","Cattle","2021","2021","Head","614338","I","Imputed value"
"QCL","Crops and livestock products","748","Eswatini","5112","Stocks","02151","Chickens","2021","2021","1000 Head","3781","E","Estimated value"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02123","Goats","2021","2021","Head","255048","I","Imputed value"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02131","Horses","2021","2021","Head","1724","I","Imputed value"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","107","I","Imputed value"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02122","Sheep","2021","2021","Head","37324","E","Estimated value"
"QCL","Crops and livestock products","748","Eswatini","5111","Stocks","02140","Swine / pigs","2021","2021","Head","36426","E","Estimated value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02132","Asses","2021","2021","Head","11264749","I","Imputed value"
"QCL","Crops and livestock products","231","Ethiopia","5114","Stocks","02196","Bees","2021","2021","No","7105876","I","Imputed value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02121.01","Camels","2021","2021","Head","1697823","I","Imputed value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02111","Cattle","2021","2021","Head","65718708","E","Estimated value"
"QCL","Crops and livestock products","231","Ethiopia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","59289","I","Imputed value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02123","Goats","2021","2021","Head","47309695","E","Estimated value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02131","Horses","2021","2021","Head","2192443","I","Imputed value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","399192","I","Imputed value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02122","Sheep","2021","2021","Head","38609884","E","Estimated value"
"QCL","Crops and livestock products","231","Ethiopia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","37368","E","Estimated value"
"QCL","Crops and livestock products","234","Faroe Islands","5111","Stocks","02111","Cattle","2021","2021","Head","1809","E","Estimated value"
"QCL","Crops and livestock products","234","Faroe Islands","5111","Stocks","02122","Sheep","2021","2021","Head","75374","E","Estimated value"
"QCL","Crops and livestock products","242","Fiji","5114","Stocks","02196","Bees","2021","2021","No","14000","A","Official figure"
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02111","Cattle","2021","2021","Head","59905","A","Official figure"
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02151","Chickens","2021","2021","1000 Head","5629","I","Imputed value"
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02154","Ducks","2021","2021","1000 Head","114","I","Imputed value"
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02123","Goats","2021","2021","Head","265874","I","Imputed value"
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02131","Horses","2021","2021","Head","47759","I","Imputed value"
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02122","Sheep","2021","2021","Head","32061","A","Official figure"
"QCL","Crops and livestock products","242","Fiji","5111","Stocks","02140","Swine / pigs","2021","2021","Head","154777","I","Imputed value"
"QCL","Crops and livestock products","242","Fiji","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","80","E","Estimated value"
"QCL","Crops and livestock products","246","Finland","5114","Stocks","02196","Bees","2021","2021","No","86000","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02112","Buffalo","2021","2021","Head","0","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02111","Cattle","2021","2021","Head","829980","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02151","Chickens","2021","2021","1000 Head","8499","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02154","Ducks","2021","2021","1000 Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02123","Goats","2021","2021","Head","5900","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02122","Sheep","2021","2021","Head","131100","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5111","Stocks","02140","Swine / pigs","2021","2021","Head","1093700","A","Official figure"
"QCL","Crops and livestock products","246","Finland","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","357","A","Official figure"
"QCL","Crops and livestock products","250","France","5114","Stocks","02196","Bees","2021","2021","No","1808000","A","Official figure"
"QCL","Crops and livestock products","250","France","5111","Stocks","02111","Cattle","2021","2021","Head","17330080","A","Official figure"
"QCL","Crops and livestock products","250","France","5112","Stocks","02151","Chickens","2021","2021","1000 Head","239840","A","Official figure"
"QCL","Crops and livestock products","250","France","5112","Stocks","02154","Ducks","2021","2021","1000 Head","22246","A","Official figure"
"QCL","Crops and livestock products","250","France","5112","Stocks","02153","Geese","2021","2021","1000 Head","255","A","Official figure"
"QCL","Crops and livestock products","250","France","5111","Stocks","02123","Goats","2021","2021","Head","1387770","A","Official figure"
"QCL","Crops and livestock products","250","France","5111","Stocks","02131","Horses","2021","2021","Head","291165","A","Official figure"
"QCL","Crops and livestock products","250","France","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","418","A","Official figure"
"QCL","Crops and livestock products","250","France","5111","Stocks","02122","Sheep","2021","2021","Head","6994630","A","Official figure"
"QCL","Crops and livestock products","250","France","5111","Stocks","02140","Swine / pigs","2021","2021","Head","12941000","A","Official figure"
"QCL","Crops and livestock products","250","France","5112","Stocks","02152","Turkeys","2021","2021","1000 Head","17521","A","Official figure"
"QCL","Crops and livestock products","258","French Polynesia","5114","Stocks","02196","Bees","2021","2021","No","1654","E","Estimated value"
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02111","Cattle","2021","2021","Head","7535","I","Imputed value"
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","329","E","Estimated value"
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02154","Ducks","2021","2021","1000 Head","30","I","Imputed value"
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02123","Goats","2021","2021","Head","16490","I","Imputed value"
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02131","Horses","2021","2021","Head","2200","I","Imputed value"
"QCL","Crops and livestock products","258","French Polynesia","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02122","Sheep","2021","2021","Head","441","I","Imputed value"
"QCL","Crops and livestock products","258","French Polynesia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","29762","I","Imputed value"
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02111","Cattle","2021","2021","Head","38877","I","Imputed value"
"QCL","Crops and livestock products","266","Gabon","5112","Stocks","02151","Chickens","2021","2021","1000 Head","3344","I","Imputed value"
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02123","Goats","2021","2021","Head","117657","E","Estimated value"
"QCL","Crops and livestock products","266","Gabon","5112","Stocks","02191","Rabbits and hares","2021","2021","1000 Head","347","I","Imputed value"
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02122","Sheep","2021","2021","Head","228656","E","Estimated value"
"QCL","Crops and livestock products","266","Gabon","5111","Stocks","02140","Swine / pigs","2021","2021","Head","224062","I","Imputed value"
"QCL","Crops and livestock products","270","Gambia","5111","Stocks","02132","Asses","2021","2021","Head","75706","I","Imputed value"
"QCL","Crops and livestock products","270","Gambia","5111","Stocks","02111","Cattle","2021","2021","Head","462099","E","Estimated value"
"QCL","Crops and livestock products","270","Gambia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","1346","E","Estimated value"
"QCL","Crops and livestock products","270","Gambia","5111","Stocks","02123","Goats","2021","2021","Head","335557","I","Imputed value"
"QCL","Crops and livestock products","270","Gambia","5111","Stocks","02131","Horses","2021","2021","Head","2431","I","Imputed value"
"QCL","Crops and livestock products","270","Gambia","5111","Stocks","02122","Sheep","2021","2021","Head","63053","I","Imputed value"
"QCL","Crops and livestock products","270","Gambia","5111","Stocks","02140","Swine / pigs","2021","2021","Head","13263","E","Estimated value"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02132","Asses","2021","2021","Head","10141","I","Imputed value"
"QCL","Crops and livestock products","268","Georgia","5114","Stocks","02196","Bees","2021","2021","No","228500","A","Official figure"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02112","Buffalo","2021","2021","Head","19969","I","Imputed value"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02111","Cattle","2021","2021","Head","925800","A","Official figure"
"QCL","Crops and livestock products","268","Georgia","5112","Stocks","02151","Chickens","2021","2021","1000 Head","9980","A","Official figure"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02123","Goats","2021","2021","Head","50300","A","Official figure"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02131","Horses","2021","2021","Head","40588","I","Imputed value"
"QCL","Crops and livestock products","268","Georgia","5111","Stocks","02133","Mules and hinnies","2021","2021","Head","93","I","Imputed value"
